0
0,008478289
0,0335406
0,07408389
0,1283179
0,1938357
0,2677079
0,346599
0,4268983
0,5048638
0,576771
0,6390619
0,6884894
0,722249
0,7380962
0,7344416
0,7104224
0,6659461
0,6017061
0,5191656
0,4205139
0,3085942
0,186804
0,05897784
-0,07075182
-0,1981033
-0,3188038
-0,4287455
-0,5241393
-0,6016588
-0,6585646
-0,6928128
-0,7031348
-0,6890918
-0,651098
-0,5904127
-0,5091028
-0,4099729
-0,2964712
-0,1725697
-0,04262263
0,08878353
0,2169979
0,3374695
0,4459096
0,5384501
0,6117817
0,6632739
0,691074
0,6941737
0,6724489
0,6266652
0,5584535
0,4702517
0,3652186
0,247123
0,1202059
-0,01097067
-0,1416858
-0,2672346
-0,3830929
-0,4850855
-0,5695356
-0,6333968
-0,6743667
-0,6909689
-0,6826074
-0,6495892
-0,5931128
-0,5152268
-0,4187536
-0,3071906
-0,1845804
-0,05536572
0,07576982
0,2040751
0,3249022
0,4338732
0,527043
0,6010398
0,6531888
0,6816077
0,6852777
0,6640784
0,6187928
0,5510776
0,4634061
0,3589736
0,2415842
0,1155109
-0,01465934
-0,1441941
-0,2683827
-0,3827151
-0,4830408
-0,5657213
-0,6277626
-0,6669217
-0,6817917
-0,6718497
-0,6374765
-0,5799418
-0,501357
-0,4046007
-0,2932091
-0,1712494
-0,04317086
0,08635905
0,2126199
0,3310176
0,437247
0,5274498
0,5983548
0,6473971
0,6728094
0,6736886
0,6500262
0,6027081
0,533481
0,4448908
0,340185
0,2231963
0,09820154
-0,0302346
-0,1574276
-0,2787394
-0,3897545
-0,4864364
-0,5652755
-0,6234169
-0,6587624
-0,6700492
-0,6568929
-0,6198012
-0,5601546
-0,4801541
-0,382743
-0,2714947
-0,1504839
-0,02413678
0,102932
0,2260834
0,3408305
0,4429971
0,5288714
0,5953409
0,6400053
0,6612622
0,6583669
0,6314569
0,5815459
0,5104855
0,4208989
0,3160802
0,1998758
0,07654285
-0,04940728
-0,1733737
-0,2908342
-0,3975124
-0,4895257
-0,5635386
-0,6168754
-0,6476193
-0,6546813
-0,6378389
-0,5977427
-0,5358917
-0,454577
-0,3567973
-0,2461459
-0,1266869
-0,002793739
0,1210028
0,2401827
0,3504014
0,4476489
0,5283951
0,5897183
0,6294111
0,6460598
0,6390942
0,6088086
0,5563485
0,4836671
0,3934534
0,2890322
0,1742415
0,05329175
-0,06938891
-0,1893168
-0,3021168
-0,4036835
-0,4903237
-0,558902
-0,6069464
-0,6327398
-0,635381
-0,6148165
-0,5718408
-0,5080657
-0,4258601
-0,3282617
-0,218863
-0,1016868
0,01897338
0,1387032
0,2531309
0,3580869
0,4497559
0,5248157
0,5805577
0,6149846
0,6268819
0,6158608
0,5823712
0,5276831
0,4538385
0,3635751
0,2602251
0,1475919
0,02981013
-0,08880623
-0,2039218
-0,3113385
-0,4071503
-0,4878785
-0,550609
-0,5930896
-0,6138133
-0,6120719
-0,5879793
-0,5424665
-0,4772452
-0,3947434
-0,2980152
-0,1906257
-0,07652739
0,04009705
0,1549805
0,2639295
0,3629774
0,4485289
0,5174904
0,5673824
0,5964282
0,6036175
0,5887409
0,552397
0,4959671
0,4215633
0,3319493
0,2304382
0,1207693
0,006970725
-0,1067886
-0,216352
-0,3177269
-0,4072318
-0,4816239
-0,5382264
-0,5750181
-0,5907075
-0,5847775
-0,5575031
-0,5099387
-0,4438775
-0,3617841
-0,2667024
-0,1621407
-0,05195019
0,05982873
0,1691069
0,271898
0,3644643
0,4434521
0,506014
0,549911
0,573593
0,5762533
0,5578557
0,5191351
0,4615662
0,3873089
0,2991266
0,2002835
0,09442392
-0,01456235
-0,122683
-0,2259895
-0,3207214
-0,4034447
-0,4711706
-0,5214726
-0,5525671
-0,5633785
-0,5535759
-0,5235833
-0,4745615
-0,4083633
-0,3274636
-0,2348665
-0,1339925
-0,0285589
0,07756788
0,1805071
0,2765074
0,3620838
0,4341438
0,4900998
0,5279617
0,5464076
0,5448303
0,5233561
0,4828405
0,4248278
0,3515037
0,2655967
0,1702936
0,0691147
-0,03422854
-0,135944
-0,2323275
-0,3198691
-0,3954079
-0,456222
-0,5001474
-0,5256383
-0,5318337
-0,5185782
-0,4864309
-0,436636
-0,3710841
-0,2922264
-0,2030018
-0,1067048
-0,00688927
0,09279027
0,1886841
0,2773093
0,3554519
0,4202955
0,4695281
0,5014095
0,5148469
0,5094233
0,4854134
0,4437728
0,3860931
0,3145531
0,2318201
0,1409671
0,04535275
-0,05151523
-0,146084
-0,234914
-0,3147767
-0,3827976
-0,4365372
-0,4740976
-0,4941741
-0,4961115
-0,4799183
-0,4462686
-0,3964681
-0,3324133
-0,2565051
-0,1715774
-0,08076942
0,01256622
0,1050132
0,1931899
0,2738998
0,3442244
0,4016404
0,4441143
0,470162
0,4789118
0,4701267
0,4442119
0,4021998
0,3457018
0,2768582
0,1982414
0,112776
0,0236237
-0,06594489
-0,1526472
-0,2333348
